Xaux_1,Xaux_2,Xaux_3,Xaux_4,Xaux_5,Xaux_6,Xaux_7,Xaux_8,Xaux_9,Var2
0.059425,0.29116,-0.54585,0.029213,0.2015,0.16747,-0.48289,0.05821,0.011751,d
0.10278,0.37958,-0.56465,0.14094,0.40174,0.23487,-0.38133,0.1742,0.027081,d
0.089192,0.31988,-0.63041,0.023708,0.14436,0.25607,-0.51521,0.039858,0.047519,b
0.52362,0.66705,-0.58148,0.17092,0.47088,0.65461,-0.32736,0.19778,0.4052,b
0.10479,0.34173,-0.70118,0.013828,0.09506,0.2342,-0.53243,0.02286,0.05337,c
0.22075,0.50423,-0.53404,0.082667,0.29713,0.37192,-0.4449,0.12514,0.11094,d
0.068395,0.30195,-0.50066,0.07341,0.38581,0.20883,-0.3718,0.14569,0.021565,d
0.057871,0.24537,-0.54729,0.024506,0.18332,0.1879,-0.43573,0.046521,0.034309,d
0.06794,0.29899,-0.6717,0.023614,0.12718,0.19023,-0.54693,0.033553,0.022771,b
0.098331,0.31334,-0.72236,0.014446,0.13888,0.26109,-0.49675,0.035425,0.061535,d
0.052534,0.24474,-0.57532,0.026746,0.17445,0.16421,-0.47843,0.046306,0.025632,d
0.010709,0.11535,-0.69738,0.0024449,0.029285,0.084318,-0.64493,0.004802,0.0047396,d
0.15292,0.42225,-0.5545,0.034363,0.25229,0.31996,-0.41248,0.076553,0.073281,d
0.23602,0.58003,-0.43051,0.13064,0.50299,0.35343,-0.36147,0.24587,0.05884,d
0.061674,0.27622,-0.55615,0.020792,0.1579,0.18388,-0.45371,0.039865,0.0244,d
0.22026,0.52989,-0.49698,0.15623,0.46548,0.33902,-0.34946,0.23624,0.076867,d
0.027474,0.17938,-0.72832,0.015958,0.096338,0.10425,-0.6203,0.026214,0.012442,b
0.030414,0.20003,-0.62352,0.016106,0.12131,0.12823,-0.48981,0.028242,0.0095341,d
0.011105,0.12086,-0.65623,0.0023654,0.027755,0.084281,-0.72428,0.0052468,0.0034374,d
0.10447,0.32139,-0.62225,0.018792,0.14023,0.26937,-0.44721,0.032755,0.066387,d
0.033584,0.20706,-0.62025,0.013294,0.098404,0.1551,-0.51739,0.02156,0.013798,d
0.18687,0.45256,-0.49686,0.036396,0.23275,0.34325,-0.43653,0.073699,0.10884,d
0.16226,0.37717,-0.5087,0.054767,0.35445,0.38474,-0.36991,0.13399,0.12221,d
0.07998,0.33765,-0.58549,0.033267,0.21682,0.21754,-0.43408,0.061676,0.027119,c
0.07834,0.3133,-0.60661,0.073371,0.2543,0.2237,-0.4361,0.085225,0.033452,b
0.17004,0.43158,-0.59243,0.069587,0.30488,0.38705,-0.42413,0.11181,0.090663,d
0.23863,0.44269,-0.5336,0.058642,0.30644,0.43596,-0.40315,0.098808,0.19151,d
0.023566,0.17945,-0.73473,0.024182,0.088877,0.098908,-0.71399,0.038369,0.0060713,b
0.055762,0.24803,-0.49623,0.012282,0.11122,0.18574,-0.49407,0.025738,0.029018,d
0.028815,0.17689,-0.56167,0.011894,0.094587,0.155,-0.5198,0.021146,0.015494,d
0.034005,0.17617,-0.63528,0.006929,0.055805,0.12996,-0.61645,0.012668,0.024182,c
0.071195,0.29266,-0.68886,0.010116,0.081992,0.23084,-0.55803,0.019945,0.029955,b
0.041436,0.21074,-0.7976,0.016441,0.082241,0.11934,-0.72017,0.03131,0.022872,b
0.10907,0.37805,-0.50248,0.51227,0.67926,0.23203,-0.27299,0.50822,0.047386,d
0.088446,0.33893,-0.48569,0.055585,0.33909,0.17867,-0.38129,0.11584,0.028754,c
0.24751,0.55193,-0.57673,0.053561,0.29262,0.4584,-0.41598,0.10187,0.12558,d
0.10445,0.35119,-0.55647,0.03687,0.18917,0.27128,-0.48649,0.054033,0.046756,c
0.032475,0.19404,-0.77403,0.020734,0.11112,0.12774,-0.64974,0.037729,0.015536,b
0.16917,0.45258,-0.66062,0.027784,0.21438,0.37969,-0.46377,0.065797,0.069999,d
0.037393,0.19694,-0.88331,0.0013813,0.014931,0.085747,-0.81433,0.0029914,0.02193,c
0.51511,0.80066,-0.4772,0.081399,0.3657,0.57544,-0.36189,0.13348,0.19736,d
0.24922,0.4394,-0.611,0.054194,0.26901,0.41647,-0.40585,0.085174,0.21231,d
0.062736,0.26801,-0.6119,0.012957,0.10656,0.21626,-0.53119,0.023709,0.030049,d
0.15368,0.42832,-0.44191,0.077481,0.37117,0.28655,-0.35617,0.12518,0.067164,d
0.21037,0.46664,-0.70804,0.024484,0.14247,0.40022,-0.52384,0.043346,0.12513,b
0.057144,0.27421,-0.75826,0.046562,0.18048,0.14701,-0.53818,0.067122,0.018185,b
0.11525,0.36737,-0.51327,0.35879,0.66213,0.19303,-0.28114,0.37693,0.054239,d
0.10149,0.37761,-0.52798,0.13672,0.46635,0.20967,-0.34585,0.18917,0.028295,d
0.14985,0.35133,-0.67536,0.044762,0.21854,0.34711,-0.44743,0.063383,0.1199,b
0.076814,0.31371,-0.57841,0.057201,0.27111,0.22026,-0.43287,0.087795,0.026769,d
0.046896,0.26086,-0.49219,0.03168,0.21147,0.16949,-0.44626,0.061789,0.0095072,c
0.087912,0.31509,-0.54979,0.036763,0.20609,0.24629,-0.43506,0.05532,0.045122,d
0.0051614,0.08209,-0.75339,0.0035291,0.029084,0.045377,-0.67736,0.0049673,0.001646,c
0.19704,0.48871,-0.57851,0.080986,0.36977,0.34897,-0.38722,0.12239,0.081489,d
0.13286,0.40192,-0.47373,0.37431,0.74555,0.29894,-0.25285,0.45837,0.055306,d
0.23285,0.47835,-0.54888,0.077333,0.28677,0.39918,-0.39842,0.09045,0.14919,d
0.25775,0.57059,-0.5546,0.15728,0.46622,0.3418,-0.31754,0.2049,0.09396,b
0.052364,0.2698,-0.63663,0.0082059,0.086321,0.16341,-0.53927,0.018135,0.014189,d
0.010377,0.091333,-0.60268,0.00090417,0.019559,0.0836,-0.71351,0.0031227,0.0085344,d
0.094272,0.33194,-0.45292,0.02924,0.25885,0.23834,-0.42043,0.087892,0.045598,d
0.049172,0.23012,-0.54336,0.034847,0.19165,0.19026,-0.45485,0.052286,0.027413,d
0.2078,0.52305,-0.48907,0.054138,0.29427,0.32798,-0.44581,0.10809,0.06512,d
0.20684,0.44509,-0.45297,0.088016,0.38201,0.31763,-0.38076,0.1636,0.13815,d
0.033141,0.21199,-0.57066,0.027538,0.14278,0.12435,-0.49487,0.034781,0.0089338,d
0.085488,0.32626,-0.43942,0.076843,0.39046,0.17662,-0.37084,0.15139,0.033618,d
0.16753,0.38773,-0.54586,0.043591,0.24654,0.34066,-0.42369,0.075352,0.12726,d
0.21603,0.47459,-0.55151,0.035336,0.18627,0.36194,-0.48127,0.052971,0.12555,d
0.03267,0.19548,-0.60112,0.013179,0.11278,0.13129,-0.50761,0.025339,0.014853,d
0.20425,0.44946,-0.54248,0.039872,0.27987,0.41651,-0.40294,0.090087,0.12968,d
0.082367,0.32485,-0.4981,0.050692,0.27993,0.21335,-0.40948,0.082107,0.028308,c
0.13647,0.38823,-0.55035,0.033459,0.21149,0.29835,-0.43814,0.063618,0.07104,c
0.18829,0.45471,-0.55254,0.091904,0.38862,0.37514,-0.34659,0.13887,0.09896,d
0.040953,0.20994,-0.63671,0.013079,0.10561,0.17055,-0.49794,0.025772,0.022944,c
0.178,0.43489,-0.71525,0.024401,0.16119,0.35655,-0.4975,0.047023,0.10362,b
0.25561,0.44456,-0.67101,0.01931,0.11453,0.52642,-0.51326,0.03028,0.21842,b
0.24646,0.55342,-0.51786,0.07116,0.29509,0.39712,-0.41527,0.096133,0.093943,d
0.047908,0.23054,-0.54128,0.022345,0.14794,0.16502,-0.48794,0.038896,0.024679,c
0.053022,0.25743,-0.69346,0.031382,0.14688,0.16491,-0.54842,0.045456,0.021301,b
0.034597,0.21908,-0.49602,0.021578,0.21505,0.15104,-0.42178,0.058109,0.010865,c
0.16736,0.46264,-0.48638,0.11575,0.39439,0.26814,-0.34584,0.1514,0.058659,d
0.31723,0.65009,-0.43921,0.15881,0.54726,0.41031,-0.32752,0.3074,0.097783,d
0.15369,0.45051,-0.48188,0.14328,0.53608,0.23613,-0.31589,0.22237,0.054726,d
0.15176,0.40514,-0.57166,0.10944,0.34835,0.29905,-0.38963,0.14685,0.082324,b
0.083842,0.3246,-0.65307,0.029432,0.15295,0.18909,-0.45817,0.037389,0.030857,b
0.014465,0.11636,-0.65271,0.0026828,0.030524,0.095767,-0.658,0.0054933,0.010006,d
0.068221,0.29388,-0.56725,0.014266,0.14739,0.21217,-0.48223,0.037772,0.024677,d
0.064533,0.28189,-0.53184,0.039234,0.22389,0.19611,-0.39935,0.059786,0.025327,c
0.10295,0.32351,-0.7474,0.12374,0.25477,0.21501,-0.63072,0.20081,0.064374,b
0.28676,0.48255,-0.58158,0.045572,0.25066,0.52157,-0.42023,0.077729,0.23453,d
0.075341,0.33006,-0.57804,0.028122,0.16773,0.21247,-0.50921,0.056593,0.014132,d
0.045861,0.24366,-0.58488,0.019264,0.13575,0.17802,-0.46384,0.031954,0.015969,c
0.0079462,0.088186,-0.67963,0.0022471,0.02826,0.08142,-0.66885,0.0051059,0.005156,d
0.20392,0.46788,-0.53697,0.067891,0.29509,0.39811,-0.37802,0.094425,0.11221,d
0.24822,0.52411,-0.69591,0.16456,0.32414,0.3604,-0.45922,0.18755,0.13046,b
0.022894,0.16333,-0.65641,0.0061301,0.069463,0.13277,-0.56224,0.014713,0.011479,d
0.28888,0.59716,-0.59645,0.037535,0.26554,0.42655,-0.41757,0.083333,0.11298,b
0.57606,0.81509,-0.53802,0.19852,0.5069,0.64182,-0.33377,0.2915,0.28345,b
0.019715,0.17191,-0.78275,0.0018157,0.023021,0.073754,-0.69424,0.0038751,0.004278,b
0.32778,0.45168,-0.6349,0.042623,0.23308,0.53411,-0.42754,0.076499,0.32798,d
0.015339,0.1431,-0.63301,0.0048816,0.048399,0.10277,-0.62617,0.0091934,0.0045847,c
0.26439,0.40824,-0.6331,0.032582,0.18626,0.50662,-0.43829,0.046702,0.26448,d
0.04675,0.24154,-0.54361,0.022028,0.17296,0.1759,-0.4909,0.045383,0.018286,d
0.13151,0.38451,-0.56029,0.09454,0.33182,0.27897,-0.38841,0.11703,0.065672,d
0.51208,0.5232,-0.56948,0.096854,0.38913,0.62962,-0.34275,0.13846,0.55735,d
0.031574,0.19857,-0.81049,0.009267,0.066336,0.1339,-0.62676,0.016005,0.012019,b
0.28059,0.62299,-0.65277,0.080197,0.29893,0.34634,-0.45057,0.12786,0.067534,b
0.064006,0.27594,-0.80307,0.068746,0.23051,0.18341,-0.64511,0.10891,0.02896,b
0.048378,0.24934,-0.56862,0.014008,0.1223,0.17884,-0.50397,0.028798,0.016702,d
0.25117,0.48646,-0.54082,0.078958,0.30226,0.39871,-0.41554,0.10355,0.17117,d
0.21469,0.52476,-0.50296,0.051936,0.35633,0.32157,-0.3503,0.12331,0.075584,d
0.25691,0.55177,-0.70513,0.13489,0.332,0.35065,-0.45694,0.18401,0.12088,b
0.14672,0.44911,-0.45857,0.24496,0.52998,0.29176,-0.35382,0.31205,0.05186,d
0.083958,0.26507,-0.55926,0.035724,0.18922,0.24814,-0.45422,0.049885,0.066129,d
0.12677,0.3905,-0.6328,0.026339,0.16954,0.25518,-0.44827,0.044987,0.053347,d
0.038706,0.19739,-0.56792,0.022672,0.16767,0.16611,-0.47713,0.043831,0.024216,c
0.072046,0.23452,-0.63857,0.0078556,0.073834,0.21196,-0.55408,0.015521,0.06217,c
0.031769,0.18818,-0.57774,0.014974,0.11452,0.13203,-0.50097,0.02733,0.01622,c
0.26336,0.56649,-0.41384,0.13667,0.48052,0.42182,-0.35864,0.21494,0.10736,c
0.29281,0.63292,-0.41629,0.064989,0.41911,0.39931,-0.34992,0.20337,0.086636,d
0.057855,0.26111,-0.75378,0.096716,0.22392,0.17012,-0.62262,0.12041,0.028237,b
0.03252,0.1889,-0.56432,0.011667,0.084018,0.13769,-0.56649,0.019833,0.017116,d
0.081344,0.28062,-0.68279,0.088874,0.23882,0.21815,-0.53764,0.14321,0.053378,b
0.086598,0.27741,-0.74597,0.014321,0.092201,0.25225,-0.54628,0.022283,0.064012,b
0.14839,0.43548,-0.55603,0.11972,0.40531,0.26799,-0.34147,0.15093,0.051524,d
0.14102,0.39001,-0.71521,0.03024,0.16205,0.29773,-0.49768,0.045602,0.077165,b
0.38989,0.61753,-0.495,0.096089,0.36561,0.53719,-0.35874,0.1315,0.25185,d
0.1111,0.36525,-0.45431,0.060152,0.31853,0.27969,-0.41119,0.11253,0.047417,d
0.077137,0.27753,-0.59449,0.0077041,0.079009,0.21832,-0.5229,0.015703,0.048224,c
0.013593,0.13322,-0.65046,0.0055871,0.061986,0.099004,-0.53325,0.01188,0.0071123,c
0.043365,0.25124,-0.60923,0.011906,0.087871,0.15062,-0.54417,0.018745,0.010403,d
0.023075,0.16854,-0.58681,0.016125,0.10314,0.11753,-0.50429,0.023059,0.0098674,d
0.067121,0.29303,-0.73844,0.019683,0.10918,0.14767,-0.69055,0.055978,0.023566,c
0.021945,0.14062,-0.65708,0.0039876,0.042092,0.11638,-0.59635,0.0073631,0.015891,d
0.070176,0.25021,-0.55414,0.019681,0.17264,0.22208,-0.45792,0.045778,0.051502,d
0.10554,0.36349,-0.66933,0.017813,0.13009,0.23341,-0.51768,0.033895,0.040988,c
0.010384,0.11254,-0.71742,0.0034051,0.039122,0.080096,-0.60592,0.0070795,0.0041945,d
0.022496,0.16726,-0.65376,0.0050793,0.04521,0.10591,-0.65032,0.010224,0.0087561,c
0.19071,0.47591,-0.46044,0.51056,0.86613,0.36591,-0.21197,0.63909,0.083157,d
0.037401,0.21177,-0.4525,0.063012,0.38402,0.15481,-0.35327,0.15232,0.015959,d
0.084588,0.32885,-0.47433,0.18061,0.52284,0.18669,-0.31272,0.27033,0.032528,d
0.012847,0.12783,-0.62538,0.02082,0.12326,0.087199,-0.47994,0.030647,0.0045193,d
0.14597,0.42516,-0.51927,0.080357,0.33526,0.27257,-0.39709,0.12116,0.057155,d
0.017232,0.14036,-0.60882,0.010507,0.087362,0.10724,-0.54908,0.018937,0.0084177,c
0.0068774,0.085549,-0.66207,0.002602,0.037066,0.070836,-0.61043,0.0064594,0.0038487,d
0.012016,0.11786,-0.72062,0.0019489,0.025873,0.094996,-0.68516,0.0043369,0.0057691,c
0.077938,0.33229,-0.44939,0.17334,0.57797,0.16019,-0.2987,0.2736,0.022621,d
0.17881,0.43599,-0.60825,0.057876,0.28608,0.3262,-0.39163,0.093992,0.10088,b
0.13535,0.42709,-0.53115,0.04753,0.27064,0.26075,-0.43595,0.094069,0.039558,d
0.031665,0.19259,-0.56009,0.020621,0.14213,0.14376,-0.48967,0.035158,0.015027,c
0.43011,0.74172,-0.43431,0.11367,0.47859,0.50926,-0.33034,0.20827,0.15265,d
0.16535,0.4414,-0.50892,0.09699,0.34138,0.29606,-0.38455,0.14532,0.075217,d
0.12973,0.42712,-0.4206,0.11133,0.49777,0.22819,-0.35774,0.29524,0.043856,d
0.027897,0.18074,-0.58011,0.0076591,0.082017,0.14977,-0.53009,0.016254,0.013033,d
0.099322,0.35061,-0.46696,0.027932,0.24343,0.24982,-0.42796,0.071797,0.040094,d
0.084457,0.30623,-0.56011,0.024511,0.18405,0.21919,-0.50161,0.052502,0.043981,d
0.018722,0.14829,-0.68694,0.0059199,0.052034,0.10257,-0.59683,0.010334,0.0084975,c
0.066381,0.28515,-0.46055,0.033366,0.24582,0.20866,-0.43717,0.070631,0.026842,d
0.10902,0.30822,-0.56049,0.06773,0.30036,0.29971,-0.37642,0.091427,0.082282,d
0.21608,0.56737,-0.63305,0.27378,0.40563,0.34157,-0.43496,0.32959,0.046976,b
0.020295,0.15117,-0.57605,0.0028174,0.046079,0.12146,-0.59335,0.0084166,0.01065,c
0.13502,0.39744,-0.52455,0.088027,0.29197,0.28647,-0.45545,0.10429,0.06233,c
0.052249,0.23968,-0.59624,0.013849,0.11883,0.18187,-0.54222,0.028449,0.027431,c
0.028907,0.18505,-0.61965,0.013481,0.10092,0.11567,-0.51056,0.02246,0.012863,d
0.17506,0.38958,-0.56462,0.066151,0.3184,0.40741,-0.3744,0.10516,0.13306,d
0.20425,0.50028,-0.55989,0.046959,0.2661,0.35196,-0.40463,0.087098,0.08732,d
0.13021,0.40576,-0.44849,0.10759,0.48983,0.25606,-0.35771,0.22083,0.048956,d
0.064378,0.2713,-0.65995,0.037135,0.20094,0.21961,-0.43445,0.054928,0.030923,d
0.033813,0.19941,-0.57282,0.014705,0.109,0.13029,-0.50169,0.0253,0.015915,c
0.10977,0.40076,-0.67218,0.018992,0.13549,0.26874,-0.51637,0.033841,0.02222,b
0.018176,0.1382,-0.65157,0.0031825,0.037504,0.10648,-0.62157,0.0065888,0.011381,c
0.063114,0.28385,-0.57774,0.022205,0.16703,0.19323,-0.50716,0.049812,0.023244,d
0.14274,0.33793,-0.56462,0.071346,0.29358,0.3626,-0.40053,0.10448,0.11769,d
0.047494,0.23557,-0.558,0.013899,0.15089,0.16497,-0.47211,0.035534,0.021853,d
0.15719,0.44443,-0.53668,0.1094,0.44865,0.27771,-0.33873,0.16898,0.059449,d
0.21878,0.50188,-0.54009,0.049418,0.24203,0.40555,-0.41703,0.071429,0.10945,d
0.3415,0.57204,-0.66853,0.05791,0.25213,0.49657,-0.4913,0.089066,0.22717,b
0.014904,0.13738,-0.57803,0.011349,0.10641,0.088735,-0.5077,0.025685,0.0054461,d
0.12618,0.38787,-0.58705,0.027556,0.17698,0.30243,-0.50496,0.05279,0.06016,b
0.1999,0.44868,-0.69708,0.03022,0.18894,0.38918,-0.48869,0.061456,0.12373,b
0.063792,0.27985,-0.45076,0.043729,0.28777,0.14194,-0.3962,0.089365,0.027295,d
0.044292,0.21992,-0.58274,0.010986,0.10965,0.14674,-0.49533,0.024606,0.023759,c
0.27046,0.43203,-0.62444,0.034129,0.21436,0.49809,-0.43471,0.061139,0.25449,d
0.090598,0.32493,-0.55398,0.04159,0.25167,0.21093,-0.42512,0.076314,0.041744,d
0.012752,0.11621,-0.66749,0.0049583,0.038609,0.089988,-0.61411,0.0069785,0.0073725,c
0.015993,0.12451,-0.62107,0.0025335,0.038145,0.10348,-0.5839,0.0065346,0.010462,c
0.0081686,0.10194,-0.68772,0.0084121,0.061387,0.066871,-0.58136,0.012262,0.0031574,d
0.045907,0.22642,-0.58131,0.018223,0.10645,0.18545,-0.54871,0.026232,0.023516,d
0.083227,0.30557,-0.67791,0.024745,0.15344,0.22336,-0.50339,0.040584,0.042168,b
0.17283,0.42495,-0.58683,0.083328,0.32133,0.35542,-0.40087,0.11335,0.10183,d
0.13612,0.42248,-0.72543,0.047811,0.17051,0.28934,-0.55155,0.080732,0.047565,b
0.22877,0.53544,-0.65466,0.076784,0.30667,0.37295,-0.42283,0.10785,0.084759,b
0.15869,0.39922,-0.56774,0.10037,0.37167,0.36201,-0.37921,0.13943,0.099692,d
0.0075064,0.094351,-0.65017,0.0021055,0.026793,0.071508,-0.61861,0.0042741,0.0034208,d
0.12953,0.4273,-0.71945,0.044047,0.18413,0.23373,-0.54123,0.056984,0.036796,b
0.027651,0.18524,-0.5874,0.0053555,0.064976,0.13478,-0.52639,0.012099,0.011101,d
0.096771,0.31608,-0.6541,0.029287,0.18435,0.27802,-0.44998,0.050188,0.057263,b
0.10248,0.33032,-0.50721,0.019471,0.19969,0.27525,-0.45641,0.059353,0.05823,c
0.079279,0.3076,-0.7004,0.040847,0.22954,0.22022,-0.4565,0.075771,0.035617,b
0.47344,0.59294,-0.59318,0.075528,0.31326,0.67247,-0.39789,0.11046,0.41701,d
0.27723,0.57611,-0.52584,0.068979,0.28744,0.34211,-0.39596,0.094524,0.11858,d
0.10275,0.36254,-0.56242,0.047403,0.24601,0.26507,-0.44275,0.08019,0.036812,d
0.0076703,0.09826,-0.63852,0.0038351,0.047644,0.071265,-0.58311,0.0089718,0.0028138,d
0.25589,0.46722,-0.65489,0.038153,0.2085,0.48957,-0.43095,0.057481,0.19864,b
0.031028,0.18885,-0.59821,0.0042995,0.045382,0.14087,-0.61772,0.0083993,0.014715,d
0.093705,0.32478,-0.52121,0.055022,0.24985,0.26414,-0.44168,0.084274,0.047653,d
0.23652,0.52911,-0.48475,0.13866,0.45424,0.39555,-0.35759,0.18518,0.10441,d
0.038606,0.22334,-0.5676,0.035099,0.18677,0.16133,-0.45678,0.051028,0.013863,d
0.049429,0.27082,-0.84505,0.01676,0.078652,0.10703,-0.74253,0.025469,0.0070636,b
0.26484,0.46165,-0.53378,0.0456,0.2758,0.46684,-0.41076,0.085666,0.21682,d
0.018264,0.15164,-0.74067,0.028115,0.10675,0.077071,-0.67468,0.039471,0.0073808,b
0.043179,0.21718,-0.71201,0.0046918,0.051098,0.16237,-0.58224,0.009669,0.023419,c
0.054616,0.24447,-0.58146,0.010289,0.094498,0.20369,-0.49454,0.019436,0.028944,d
0.051387,0.22739,-0.66004,0.0059433,0.059455,0.18028,-0.58622,0.011274,0.03174,d
0.1767,0.42375,-0.44638,0.099976,0.3854,0.36989,-0.37921,0.14863,0.10763,d
0.24823,0.52924,-0.48628,0.11636,0.50494,0.36018,-0.32302,0.20451,0.12381,d
0.1171,0.37248,-0.67518,0.048301,0.13306,0.19521,-0.56406,0.07426,0.051399,c
0.31471,0.56566,-0.54084,0.19524,0.50691,0.49141,-0.35759,0.24905,0.20165,d
0.058969,0.2544,-0.58804,0.033017,0.17961,0.20847,-0.51587,0.053217,0.031783,d
0.011594,0.12511,-0.89353,0.0052066,0.032162,0.066747,-0.80589,0.008596,0.0034506,c
0.078491,0.26308,-0.62807,0.013708,0.1305,0.25549,-0.44884,0.02936,0.058409,d
0.4302,0.49529,-0.61317,0.088981,0.34824,0.65648,-0.37903,0.11813,0.45343,d
0.11204,0.37786,-0.71772,0.021606,0.13425,0.27276,-0.53564,0.041893,0.039609,b
0.24196,0.40412,-0.61266,0.049254,0.3005,0.4659,-0.41683,0.10498,0.2301,d
0.11433,0.36779,-0.42662,0.051478,0.39455,0.23178,-0.39371,0.14739,0.056924,d
0.41016,0.56219,-0.45362,0.084073,0.36293,0.59793,-0.38381,0.15251,0.35172,d
0.12377,0.40065,-0.50879,0.096528,0.39386,0.26272,-0.36708,0.15735,0.043501,d
0.20194,0.5003,-0.49668,0.17456,0.48414,0.31123,-0.32941,0.24445,0.080903,d
0.19226,0.45921,-0.68579,0.21822,0.31589,0.27098,-0.50237,0.33108,0.10265,b
0.30461,0.57806,-0.55253,0.11437,0.54329,0.47207,-0.31122,0.29254,0.16634,d
0.40076,0.74814,-0.44465,0.18507,0.65646,0.4431,-0.29589,0.36452,0.092723,d
0.15339,0.39658,-0.4887,0.083225,0.37856,0.34844,-0.38067,0.1439,0.092173,d
0.3905,0.58708,-0.62975,0.035178,0.18356,0.54426,-0.44106,0.052578,0.28976,d
0.025037,0.16776,-0.70438,0.017496,0.10242,0.13026,-0.59978,0.038183,0.012596,c
0.1987,0.47522,-0.54428,0.05785,0.30894,0.38877,-0.41457,0.10934,0.096782,d
0.035919,0.202,-0.60982,0.017935,0.10974,0.16161,-0.54162,0.029213,0.01763,d
0.043227,0.23303,-0.57988,0.025947,0.14907,0.15732,-0.47131,0.035399,0.015925,d
0.033638,0.19002,-0.55655,0.024787,0.17336,0.15443,-0.46538,0.043935,0.018764,d
0.026619,0.17122,-0.57851,0.0087375,0.08653,0.12437,-0.52186,0.018089,0.013903,c
0.11722,0.34698,-0.59508,0.038517,0.21977,0.28896,-0.44072,0.063951,0.070124,d
0.14814,0.4085,-0.53466,0.053818,0.24642,0.31732,-0.41139,0.075304,0.073744,d
0.27037,0.50193,-0.68461,0.032972,0.16827,0.47671,-0.51241,0.050558,0.18969,b
0.14874,0.42665,-0.58054,0.057734,0.31099,0.34713,-0.41584,0.10327,0.060241,d
0.16092,0.43154,-0.48634,0.11841,0.43506,0.27952,-0.34154,0.18146,0.075271,d
0.28387,0.44879,-0.68874,0.049719,0.20831,0.51259,-0.46972,0.060587,0.25988,b
0.061907,0.26611,-0.58632,0.010178,0.089616,0.18885,-0.5294,0.018929,0.031672,c
0.063156,0.2583,-0.70284,0.037224,0.15498,0.19397,-0.51819,0.049666,0.035816,b
0.086334,0.33654,-0.56345,0.096825,0.39755,0.22971,-0.35436,0.13496,0.027309,d
0.13424,0.35984,-0.60751,0.097327,0.35873,0.2918,-0.38712,0.13504,0.090633,d
0.22272,0.4469,-0.58056,0.04519,0.22811,0.39672,-0.43508,0.071325,0.16269,d
0.018868,0.14663,-0.65442,0.0043006,0.053158,0.11387,-0.58868,0.010448,0.0093473,d
0.020597,0.15302,-0.67001,0.0030497,0.033551,0.11461,-0.64166,0.0062882,0.010099,c
0.10602,0.28402,-0.72284,0.014054,0.11499,0.29681,-0.49583,0.026381,0.092416,b
0.096536,0.27634,-0.6504,0.0037236,0.046411,0.29297,-0.60237,0.0085302,0.080424,c
0.20641,0.47193,-0.54467,0.1391,0.42565,0.35448,-0.38661,0.21614,0.11241,d
0.037132,0.20613,-0.75452,0.036815,0.17189,0.15564,-0.56893,0.054558,0.018718,b
0.25799,0.40762,-0.65324,0.029166,0.16976,0.44759,-0.46007,0.045825,0.25261,d
0.048648,0.26511,-0.6892,0.026187,0.11667,0.14719,-0.65444,0.048908,0.012484,b
0.17366,0.48815,-0.75063,0.011729,0.090164,0.25613,-0.62053,0.027738,0.044494,b
0.048912,0.22219,-0.67663,0.010595,0.073801,0.18077,-0.58095,0.016143,0.030093,c
0.097862,0.33479,-0.60047,0.011003,0.091491,0.24294,-0.51457,0.019045,0.046834,c
0.22166,0.49688,-0.49778,0.077995,0.36557,0.39085,-0.38118,0.13302,0.113,d
0.2071,0.45653,-0.54219,0.097758,0.35692,0.40226,-0.38336,0.14005,0.1298,d
0.22675,0.53519,-0.44256,0.050105,0.35685,0.36139,-0.38161,0.13706,0.090139,d
0.023361,0.15156,-0.69823,0.010874,0.081552,0.12452,-0.56048,0.017769,0.015048,d
0.16335,0.4661,-0.5238,0.15042,0.42604,0.2615,-0.34752,0.17149,0.048119,d
0.051418,0.25015,-0.5777,0.029459,0.17233,0.17841,-0.45979,0.047051,0.021124,d
0.023747,0.14223,-0.65948,0.0048252,0.047507,0.12642,-0.59918,0.0090277,0.018374,c
0.34084,0.62833,-0.4235,0.07557,0.40946,0.43487,-0.3408,0.15871,0.16534,d
0.036131,0.2082,-0.63181,0.046513,0.20165,0.1423,-0.46839,0.056397,0.016091,d
0.094038,0.29175,-0.60258,0.0069917,0.083543,0.28288,-0.5475,0.017137,0.067544,d
0.26297,0.60045,-0.45494,0.14312,0.48364,0.3898,-0.35291,0.30934,0.071514,d
0.12441,0.37491,-0.48672,0.0234,0.20166,0.2538,-0.46106,0.058734,0.061643,d
0.061433,0.27325,-0.53465,0.081036,0.31348,0.17653,-0.40876,0.1137,0.025426,d
0.18607,0.4447,-0.57477,0.038989,0.22457,0.40859,-0.45176,0.067813,0.10474,d
0.054262,0.26054,-0.69495,0.019156,0.10587,0.18717,-0.57417,0.03013,0.020405,b
0.042755,0.21119,-0.58617,0.016472,0.15118,0.17304,-0.46243,0.038986,0.026147,d
0.20313,0.43111,-0.63296,0.034241,0.18761,0.37518,-0.4689,0.056433,0.1461,d
0.20466,0.52193,-0.49831,0.10384,0.36366,0.37174,-0.37294,0.1306,0.062739,d
0.14355,0.39054,-0.55722,0.051267,0.2831,0.30411,-0.39629,0.085305,0.082126,d
0.23592,0.47684,-0.68865,0.074654,0.23287,0.42189,-0.48964,0.11218,0.15612,b
0.030497,0.19679,-0.5595,0.022355,0.15386,0.12748,-0.49158,0.039686,0.01281,d
0.014951,0.12307,-0.6677,0.0029725,0.0303,0.096597,-0.62401,0.0049809,0.0092045,c
